,input,answer,predict
2686,"えー 私 と 歳 の 差 が ね えー 離れ てる し 
","_あはは っ はい 
","あー そう な ん です ね 
"
2687,"スーパー の で ごめん ね って 言っ て 
","_あー 
","あー そう な ん です か 
"
2688,"四国 の 八十 八 か所 の 
","_あー 
","あー はい はい はい はい はい 
"
2689,"で さん じ 三 時間 ぐらい ちゃーんと まだ その 大学 生 も い たり し て あ どー も ありがとう と か お 互い に 言っ て 
","_へえ 
","あー 
"
2690,"えー おっこっ て き た ん で これ に は とても かなわ ない ん です が 
","_なるほど 
","あ そう です か 
"
2691,"頭 に 浮かん だ ん だ と 思い ます 
","_あ そう いう こと です ね 
","あー そう な ん です ね 
"
2692,"あと ドッジボール も し まし た ね 馬跳び 
","_あー はあはあ うん ええ うん 
","あー はい はい はい 
"
2693,"など と ま そんな もの を 見 ながら えー 友達 と 遊ん で も い まし た 
","_うーん はい うーん 
","あー そう な ん です か 
"
2694,"あー 飛び 方 じゃ なく て ゴム に かかっ て と それ で 
","_ええ 
","あ 
"
2695,"その 頃 オリンピック の 選手 の に なれる ん だっ たら なり たかっ た なー って 思う くらい 
","_あー 
","あー 
"
2696,"嬉しい こと に 
","_あ そう です ね 
","あ そう な ん です ね 
"
2697,"計画 し て わたくし の 
","_計画 し て 
","あー 
"
2698,"西新宿 5 丁目 大 江戸 線 地下 鉄 大 江戸 線 に えー 乗車 を いたし まし て えー 若松 河田 まで 参り えー そして こちら の 会社 の 方 まで 訪問 を さ れ て さ せ て いただき まし た 
","_あ はい 
","あ そう な ん です ね 
"
2699,"あー 飛び 方 じゃ なく て ゴム に かかっ て と それ で 飛ん じゃっ て そい で 向こう側 に 行け ば よし と し た あのー ゴム 飛び です ね そい で ゴム を こう 2 本 やっ て 今度 は 右左 右左 で 
","_あー はい はい 
","あー そう な ん です ね 
"
2700,"いらっしゃる し 
","_はい さみしい です ね 
","はい あ そう な ん です か 
"
2701,"形式 だっ た と 思い ます 
","_うーん うん 
","あ そう な ん です ね 
"
2702,"もう 二 度 と 行け ない か な と 思い ながら 行っ て き まし た けど 
","_でしょう か はい ええ 
","あー そう な ん です か 
"
2703,"手 で 手縫い で 作る と か と 
","_なーるほど 
","あー 
"
2704,"いう こと で 相当 大掛かり な その 発表 会 を し た ん です けど 
","_へえ 
","あー はい 
"
2705,"やら せ て くれ って 
","_えっ へっへっ はい 
","あー そう な ん です ね 
"
2706,"2 0 代 だいぶ 昔 の 話 です けれど も 2 0 代 の 後半 に 仲良し 3 人 組 で 女性 です が あの まー 安い 宿 を 使っ て 軽井沢 に 2 泊 の 
","_ああ 
","あー 
"
2707,"あのー あっ これ 焦っ て は いけ ない で も 焦っ て しまい そう な 
","_うーん 
","あー そう な ん です か 
"
2708,"雰囲気 って いう の は もう 
","_あー 
","あー そう な ん です か 
"
2709,"今日 は その 看板 を 見逃し て こっち か な と 思っ て 歩い た ところ が いっぽ ん 違っ て まし た 
","_あ はい はい はい 
","あー そう な ん です か 
"
2710,"以上 です 
","_はー わかり やすかっ たら よかっ た です 
","はい あー そう な ん です か 
"
2711,"困り ます 
","_そう な ん です か 
","あ そう な ん です か 
"
2712,"これ ー ぐらい で 私 達 の 小 学校 の 頃 は 戦争 中 だっ た の で 
","_ああ そう な ん です ね 
","あー そう な ん です ね 
"
2713,"まー そう いう 意味 で それ も 感謝 し て おり ます 
","_凄い です 
","あー そう な ん です か 
"
2714,"えー 娘 が 今 ヨーロッパ へ 娘 夫婦 が ヨーロッパ に 
","_ヨーロッパ に 
","あ 
"
2715,"し て い まし た けれど も 
","_あ そう です か うん 
","あー そう な ん です ね 
"
2716,"あっ 行く わ よ って いう 返事 を 
","_あ 
","あー そう な ん です ね 
"
2717,"長屋 門 の 
","_長屋 門 と いう ん です ね 
","あ はい 
"
2718,"今回 で 三 回 目 に なり ます の で 
","_あっ そー です ねー 3 回 目 です ねー 
","あー そう な ん です ね 
"
2719,"えー その サークル の 発表 会 が 三 月 に あり ます それ を 
","_へえ 
","あ 
"
2720,"戦時 並び に 
","_うーん 
","あー 
"
2721,"こと を よく 言わ れ まし た 
","_って そう です よ 
","あー そう な ん です ね 
"
2722,"あの 他 の 友達 なんか に 比べ て 非常 に あの 恵まれ てる と いう こと で 今 で も 感謝 し 
","_そう です ね 
","うーん 
"
2723,"それ で 
","_そう な ん です ね 
","あ そう な ん です か 
"
2724,"えー 嬉しい こと と 思っ て おり ます 
","_うん うん うん はい そう な ん です ね 
","あー そう な ん です ね 
"
2725,"老人 の 人 達 が 集まっ て おり まし て 一 時間 ばっかし スポーツ を やっ て おり ます が 
","_いい です ね 
","あ そう な ん です か 
"
2726,"うーん 
","_なん でしょう か 
","そう です ね 
"
2727,"演奏 し ます そい で 
","_そう です よ ね 
","あー そう な ん です か 
"
2728,"あのー もう 忘れ まし た が なん か ちょっと 甘い 草 も あっ たり し て です ね 疲れる と それ を なめ たり と か 
","_はあ 
","あー はい はい はい 
"
2729,"難し って こと を 
","_うーん 
","あー 
"
2730,"やはり あの 目 が ちょっと 良く ない と いう 事 も あっ て 
","_あー 
","あー そう な ん です ね 
"
2731,"河原 に あのー 
","_器用 です ね 
","あー はい はい 
"
2732,"やっ て おり まし た の で 
","_本屋 さん な ん です ね 
","あ はい 
"
2733,"事 だ と 
","_うーん 
","あー 
"
2734,"子供 が です ね 3 人 あの 
","_ああ 
","あー 
"
2735,"人 様 の そう やっ て お 世話 焼き ばかり し て いる もの です から そのー なんて 
","_頼り に さ れる ん です ね 
","あ 
"
2736,"その 升席 っつう の が 何 も ひい て ない の で 
","_ああ 
","あー 
"
2737,"生活 しよう と 思っ て ます 歳 は 考え て おり ませ ん から 
","_そう です ね はい 
","はい あ そう な ん です ね 
"
2738,"けれど も その わたくし は センス が なく て なん か やぼったい い 塗絵 に あの 色 の 塗り付け に なる の です が 小 学校 の 
","_そんな うん 
","はい あー そう な ん です か 
"
2739,"そう いう こと で は すごく あのー 世の中 に も やっぱり 感謝 し て い ます ね 
","_はい そー です ねー ほんと に 
","あー そう な ん です ね 
"
2740,"女医 さん に なり たかっ た です 
","_あー そう な ん です ね 
","あー そう な ん です か 
"
2741,"あと は 
","_凄い です ね 
","あー そう な ん です ね 
"
2742,"です か ね 1 0 歳 ぐらい 
","_うん うん そう な ん です ね 
","はい あー そう な ん です ね 
"
2743,"その 升席 っつう の が 何 も ひい て ない の で 
","_えっ へへへへ 
","あー 
"
2744,"一番 楽しかっ た 嬉しかっ た 
","_いい こと です 
","うーん 
"
2745,"そう です ね 今 一番 し たい こと は ピアノ を 上手 に なる また なる こと って いう の と それ から 
","_あー ん 素敵 です ねー 
","あ 
"
2746,"仕切り を 作っ て 仕切り を 作る まー 線 も 書く と 指 で 線 を 書く と 
","_ふーん 
","あー 
"
2747,"やっぱり 医者 に は なれ ませ ん でし た 
","_あー 大変 です もん ね はい 
","あー そう な ん です か 
"
2748,"の 周り が 全部 兄弟 も そう です けど も 
","_ええ あ 
","あ そう な ん です か 
"
2749,"あのー もう 忘れ まし た が なん か ちょっと 甘い 草 も あっ たり し て です ね 疲れる と 
","_えへへ 
","あー 
"
2750,"磨き を かけ て 強く し て 相手 を や つける と いう よう な 
","_えー 
","あー 
"
2751,"趣味 と 言い ます か 私 は 趣味 と 言い ます か あのー 若い 頃 は 
","_はい 
","あ そう な ん です か 
"
2752,"若い はたち ぐらい の 時 でし た から 
","_うーん 嬉しい です よ ね 
","あー そう な ん です か 
"
2753,"いう よう な こと で それ ら を 獲る と か と 
","_はぁー ふーん 
","あー 
"
2754,"と 歌舞伎 が 
","_うん あ 歌舞伎 
","あー はい はい はい 
"
2755,"人 に 対し て やっ て あげる こと も 難しい か も しれ ない けど 
","_うーん 
","あー そう な ん です ね 
"
2756,"先生 が まー 歩く あの 走れ ない もん です から あのー 歩く の が 一番 いい ん じゃ ない か って いう こと で まー いち ん ち おき に は 歩い て まー 一 万 歩 ぐらい は 歩い て おり ます 
","_へえ 
","あ そう な ん です か 
"
2757,"時間 が 
","_そう です ね 
","あー そう な ん です ね 
"
2758,"良かっ た なー と 自分 で は 思っ て おり ます 
","_楽しい です よ ね 
","あー そう な ん です ね 
"
2759,"えー ゴルフ を やる に は 非常 に お 金 が かかる と いう こと だっ た ん です が 幸い に し て うち の 父親 が あのー 多少 の こと だっ たら 援助 する から やり なさい と いう こと で はじめ まし た 
","_あ そう です か うち の 主人 も やっ て おり ます 
","あ そう な ん です ね 
"
2760,"英語 が 少し づつ 浸透 し て き た 
","_あ はい 
","あ はい 
"
2761,"必要 な こと が 
","_北海道 で は 
","あー 
"
2762,"まー 英検 2 級 まで とっ た こと ある ん です けど も 
","_凄い 
","あー そう な ん です ね 
"
2763,"楽しい お 話 を 聞い たり 
","_あ 
","うーん 
"
2764,"んー なんて いい ます か 広く 浅く って 
","_広く 浅く 
","あー そう な ん です か 
"
2765,"そこ が 結局 そのー 放水 で プール の よう に なっ て て 
","_うーん 
","あ そう な ん です か 
"
2766,"これ は もう 私 に し て は 初めて 乗っ た ん です けど 
","_ああ はい 
","あ そう な ん です か 
"
2767,"いう の は ちょっと 忘れ ちゃい まし た です けど も 
","_あ そう です か 
","あー そう な ん です ね 
"
